productAsin,date,isVerified,ratingScore,reviewTitle,reviewDescription,model,Color,Storage
B0BN72MLT2,16/07/2024,TRUE,5,Get the phone!,"I got my phone today and it was super easy to set up. The battery capacity was at 100% and there was no visible damage on the phone at all! If you’re worried about the E-Sim at all like I was, don’t be. It was extremely easy to transfer my sim card and all of my data onto this phone. So far I’ve had absolutely no problems and I highly recommend buying from this company. It came with a charger and a block.",Apple iPhone 14,Starlight,128GB
B0BN72MLT2,10/6/2024,TRUE,4,A little dirty buk ok after cleaning,"It looked like it was a return from China, but not sure. Still a good authentic iPhone.",Apple iPhone 14,Starlight,128GB
B0BN72MLT2,16/07/2024,TRUE,5,Fantastic!,"Had it for about a month now. Orde Red it in “acceptable” condition, willing to accept some cosmetic damage. Received a perfect phone with no damage whatsoever that works perfectly.",Apple iPhone 14,Starlight,128GB
B0BN72MLT2,3/7/2024,TRUE,5,Pristine condition,I’m extremely satisfied with my purchase the phone came on time and it’s in perfect working condition and it has no scratches any where! Thank you to the amazing seller!,Apple iPhone 14,Starlight,128GB
B0BN72MLT2,8/8/2024,TRUE,5,Renewed iPhone 14 - Like new,"Wow! As some have said, this renewed iPhone is like new. I had my concerns, but the much lower price hooked me. I received the product in great condition and, importantly, with a 100% battery. The transfer of data from the old phone (XR) was flawless except for one thing - the eSIM did not transfer. I wasted about an hour trying to figure what I had done wrong, but a quick trip to T-Moble got that done in about 15 minutes. Flawless operation at a BIG savings. My concerns were without merit. Thank you Amazon for offering a great service! I have only had it in my possession for 24 hours, but, baring a big change in what I am seeing, all is good!",Apple iPhone 14,Blue,128GB
B0BN72MLT2,2/9/2024,TRUE,5,iPhone,Like brand new great deal,Apple iPhone 14,Blue,128GB
B0BN72MLT2,13/07/2024,TRUE,2,Unknown Display Issues,"The phone I received has green marks on the LCD screen, most likely dead or stuck pixels, as well as the screen gets random ghost touching sometimes and becomes impossible to use for a few seconds. The seller apparently used an unknown display that was not apple certified and this is what happens. My seller was SynergyTM, I will issue a return and try again from another seller and update my review if it turns out better",Apple iPhone 14,Blue,128GB
B0BN72MLT2,21/05/2024,TRUE,5,Battery life wonderful,"It’s just a great phone The battery life is great on this phone. You can go all day and not have to charge you so that’s very good. I would take a picture, but I’m on the phone",Apple iPhone 14,Blue,128GB
B0BN72MLT2,8/5/2024,TRUE,5,Great Phone,Came looking brand new with 100 percent battery life. It’s been working great for me and I would buy again from this company.,Apple iPhone 14,Blue,128GB
B0BN72MLT2,11/8/2024,TRUE,2,Nice looking. Poor battery,"Item was marked as “excellent” condition, but has a very used battery. Diagnostic test shows the condition is “fair” at best from heavy use.",Apple iPhone 14,Blue,128GB
B0BN72MLT2,5/11/2023,TRUE,5,The phones are good and work,The phones are good. The only thing i did not like is that one phone was death and the other was about to die when i got it.But i am they work good.,Apple iPhone 14,Blue,128GB
B0BN72MLT2,8/11/2023,TRUE,5,ALL GOOD!,Came a day early!! Good condition no complaints!! I love it !! bought this for wifey birthday and she was extremely happy I almost got with ATT thank God I didn't ! Stayed with Metro PCS!!! All Good!!!,Apple iPhone 14,Blue,128GB
B0BN72MLT2,29/08/2023,TRUE,5,BUY THIS IF YOU WANT TO SAVE 200$,"I am always amazed with Amazon’s Refurbished Products . This phone doesn’t have any scratches , scuffs and looks like it’s never been used. The battery is at 92% and I am really satisfied .",Apple iPhone 14,Blue,128GB
B0BN72MLT2,5/9/2023,TRUE,5,Good shape,"I bought this for my daughter, it came in a good shape no scratches like new condition.",Apple iPhone 14,Blue,128GB
B0BN72MLT2,23/01/2024,TRUE,5,Maravilloso,Escribiendo esta opinión desde el iPhone. un teléfono sinceramente increíble el cual vale completamente la pena su compra renovada. Me llegó con 97% de batería y hasta el momento anda de una manera increíble,Apple iPhone 14,Blue,256GB
B0BN72MLT2,1/7/2023,TRUE,5,Good deal,"Never thought but this phone is like almost new. No scratches or nothing, plus Amazon gives good return policy on it and we can buy it stress free",Apple iPhone 14,Blue,256GB
B0BN72MLT2,11/10/2023,FALSE,1,No no no no,I orde Red this for my son and when it came the camera was cracked and it came with no charger I’m very disappointed.,Apple iPhone 14,Blue,256GB
B0BN72MLT2,21/06/2024,TRUE,1,Not so “Excellent” - battery & screen issues,"The phone has several light scratches on the screen, though the body is mint. Battery health - 86%. Misrepresented as “Excellent”, would have returned but needed a Father’s Day gift and didn’t have time to shop elsewhere. Do not recommend.",Apple iPhone 14,Blue,128GB
B0BN72MLT2,28/02/2023,TRUE,5,Great savings,"I’m very happy with this purchase, saved $200 from going to the T-Mobile store. Looks like brand new and battery at 100%. Easy to set up. We’ll be doing this again when needed.",Apple iPhone 14,Blue,128GB
B0BN72MLT2,24/02/2024,TRUE,1,Misleading quality,"I orde Red this iPhone 14 under excellent condition category. Paid $469 which seemed like a great deal for a phone labeled excellent condition. It came with a big scratch on the top of the metal frame. Around the edges I can see white residue from the glue used to refurbish a new screen. I tried to wipe it with alcohol, but it does not go away. Very misleading product description. I quickly reported the problem and returned the phone.",Apple iPhone 14,Blue,128GB
B0BN72MLT2,2/2/2024,TRUE,1,Not unlocked to carrier on the description,The phone was suppose to be unlocked to T mobile and when i went to get it activated its was not even unlocked to that carrier… phone was on great condition tho,Apple iPhone 14,Blue,128GB
B0BN72MLT2,7/11/2023,TRUE,1,Phone is LOCKED and cannot be unlocked,"Bought this to use on T-Mobile's system for my daughter. When attempting to install eSim, T-Mobile said this phone was locked to another user, and we needed to get permission from that person to unlock it.HUGE waste of time...very disappointed.2 THUMBS DOWN",Apple iPhone 14,Blue,128GB
B0BN72MLT2,3/7/2024,FALSE,5,Iphone 14,Product was in prestine condition. Almost like new. Reasonable price and delive Red on time.,Apple iPhone 14,Blue,128GB
B0BN72MLT2,5/8/2024,TRUE,1,UPDATE- Not sealed properly and internal charging core was just floating inside phone,"I was originally impressed with this device as it had no blemishes on the outside and the battery health was good, however after an incident where a small amount of water splashed on the phone and got trapped behind the camera I took the phone in to a trusted local shop and we found that the phone wasn’t sealed properly and that the internal charging coil was just free floating inside the phone- obviously this phone wasn’t inspected as well as they claim for an “excellent” condition and Amazon approved refurbished device. I’m super disappointed and had to spend more money just to have a working phone because of shortcuts that would have been cheap and easy to correct before selling a device that is supposed to be ”excellent”.",Apple iPhone 14,Starlight,128GB
B0BN72MLT2,10/4/2024,TRUE,5,Awesome deal,The phone was in great condition. It looked pretty much brand new. I was able to connect it to my wireless carrier with no issues.,Apple iPhone 14,Starlight,128GB
B0BN72MLT2,22/04/2023,TRUE,5,Such a good deal.,"The phone didn’t come in the original box or with the original charger, but that doesn’t matter. The phone came brand new without a single scratch, scuff, not even a minor imperfection. Battery capacity is at 100% and performs as such. I bought this phone for a family member and and purchased a renewed 14 Plus for myself, it came just as perfect as this one. It works and operates as if I bought it brand new, it’s hard to believe this is preowned. I highly recommend this as it’s over $150 cheaper than buying it brand new. It came super fast too!",Apple iPhone 14,Starlight,128GB
B0BN72MLT2,23/04/2024,TRUE,5,Unlocked starlight Iphone 14,I love it all the features 😍 the best money I ever spent on this phone and it’s worth the money too,Apple iPhone 14,Starlight,128GB
B0BN72MLT2,22/12/2023,TRUE,3,Camera doesn’t fully work,"Great phone, looks perfect. But the camera, when trying to take a tight shot, very close up, does NOT work. And I take lots of macro shots so, I’m not pleased.",Apple iPhone 14,Starlight,128GB
B0BN72MLT2,3/4/2024,TRUE,5,Works like advertised,Looked new. Works as if new. No problems at all.,Apple iPhone 14,Starlight,128GB
B0BN72MLT2,22/07/2023,TRUE,4,Very soft,It met my expectations,Apple iPhone 14,Starlight,128GB
B0BN72MLT2,18/05/2024,TRUE,2,Problem in the microwave,I bought the cellphone and it came with a hardware problem in the microwave I couldn’t send audios. I am return the cellphone.,Apple iPhone 14,Starlight,128GB
B0BN72MLT2,2/4/2023,TRUE,5,Great purchase!,The phone was shipped almost immediately and got to me two days earlier than expected. The condition of the phone was new and the battery health was at 100%. Have only had it for about a week but haven’t had any issues as of now. Great experience so far!,Apple iPhone 14,Starlight,128GB
B0BN72MLT2,13/12/2023,TRUE,5,It came right on time and what exactly what I expected.,I like the size and I will use it myself.,Apple iPhone 14,Starlight,128GB
B0BN72MLT2,17/08/2024,FALSE,1,Phone was stolen!,I purchased this item as a gift. I took the phone to the at&a store to activate and they informed me the phone was stolen. And it belongs to someone else.,Apple iPhone 14,Purple,128GB
B0BN72MLT2,4/1/2024,FALSE,3,Some are used and not renewed or refurbished.,"Thought I was getting a renewed or refurbished phone. I have here a used phone that wasn't even cleaned up. It is dented all over the edges, the mic and speaker is clogged with dirt and debris. The screen has some scratches as well, not real bad ones but a few none the less. The up volume button keeps sticking. Obviously whoever owned this phone did not keep it in a case or care much for it. The phone is working fine so far so we will see how long it lasts, I am placing it in an otter box so I suppose I won't see the dents and all but they could have cleaned it up at least....",Apple iPhone 14,Purple,128GB
B0BN72MLT2,17/09/2023,TRUE,5,PERFECT!,"The product came exactly as described! It had 100% battery health! Came super fast, got it three days before it was suppose to be deliver! Worth the money!!",Apple iPhone 14,Starlight,128GB
B0BN72MLT2,16/07/2024,TRUE,1,Comprado en “excelente estado”,"Llegó super rápido. Cumple con el envio. La pantalla llego un poco rayada, no afecta el funcionamiento. Pero sugiero en estos casos enviar con la pantalla rayada para las personas que compran en calidad buena o aceptable.No recomiendo comprar en excelente estado, no vale la pena.",Apple iPhone 14,Starlight,128GB
B0BN72MLT2,27/08/2024,TRUE,1,appearance is good but the battery life span is 84% when it came.,"I picked the starlight color. There’s a vertical scratch on the front, and the maximum battery life is only 84%. I need to return this.",Apple iPhone 14,Starlight,128GB
B0BN72MLT2,22/12/2023,TRUE,1,Defective phone,"I honestly wish I read the 1 star reviews instead of the 4 and 5 star reviews. As soon as I started setting up the phone, it kept shutting off and turning back on. I didn’t even have a second to look at the screen properly. This kept going on the whole night and the issue rectified itself the next day so I thought everything was okay. Then the issue has started right back and I’m just so disappointed. I don’t know if it’s an issue with the battery or what but I’m really saddened by this cause I was looking forward to using this phone normally. The phone battery isn’t dead so I’m not sure why it keeps shutting off.",Apple iPhone 14,Starlight,128GB
B0BN72MLT2,5/3/2023,TRUE,5,"Exact fit and easy install, doesn't interfere with finger print sensor","Installation was extremely easy, thanks to instruction video (QR code provided in box). The fit is perfect, and will not affect finger print sensor sensitivity nor interfere with protective case. It is extremely transparent, and you can't tell it is on the screen.",Apple iPhone 14,Starlight,128GB
B0BN72MLT2,21/08/2023,TRUE,5,El articulo es talcual la descripción. Como nuevo,El iPhone llego en tiempo y forma y realmente parece nuevo !La batería al 100% gracias,Apple iPhone 14,Starlight,128GB
B0BN72MLT2,12/5/2024,TRUE,1,NOT Unlocked like advertised wasted my time and held up my funds,"Said in advertisement that this phone was unlocked for all carriers but upon attempting to add this to my service discove Red it was carrier locked and that the carrier would need to be contacted. No idea how to resolve that and when I reached out for support, they didn't even know that this device was an esim and offe Red physical sim card trouble shooting. Was a total fail of an experience.",Apple iPhone 14,Starlight,128GB
B0BN72MLT2,22/06/2024,TRUE,1,Reported as stolen,"Be careful, I bought a iPhone 14 from this seller in 2023 worked perfectly for more than a year and today it says SOS, there’s no service. When I called T mobile they said that my phone was reported stolen. Don’t buy phones from this seller!",Apple iPhone 14,Starlight,128GB
B0BN72MLT2,4/9/2024,TRUE,1,Stolen goods.,The iPhone I purchased was a stolen phone.,Apple iPhone 14,Starlight,128GB
B0BN72MLT2,23/11/2023,TRUE,5,Quality aMWSOME BATTERY EVEN BETTER I LAST 2 pErcent for 3 hours,Had some scratches,Apple iPhone 14,Starlight,128GB
B0BN72MLT2,12/2/2024,TRUE,1,Apple says camera is not official apple parts,"This was a refurb in what was listed and prices ""excellent"" condition. On the outside it did look good. The cable and charger were generic but seemed to work well enough. Starting the transfer process I had to first update the IOS so that was pretty normal. As soon as I upgraded IOS started alerting me that the camera was not identified as apple certified. I power cycled, searched for updates etc but the alert stayed. This was not an insignificant amount of money and it was identified as an apple iphone 14. Nowhere did it state that non apple certified parts were used. I reached out to vendor and if they contact me back and correct the issue I will adjust that part of the rating and update the review but at this point they still have not contacted me. In a couple days without hearing, I will start the refund process and stop payment as it will be very close to a fraudulent sale on their part.",Apple iPhone 14,Blue,128GB
B0BN72MLT2,31/01/2024,TRUE,5,💯,"I was hesitant, but it’s perfect. Also way cheaper than other retailers and quick delivery.",Apple iPhone 14,Blue,128GB
B0BN72MLT2,1/12/2023,TRUE,5,Very good deal,My granddaughter needed a new I phone. So I found this one on Amazon and it has been working great. She is happy and so am I.,Apple iPhone 14,Blue,128GB
B0BN72MLT2,12/2/2024,TRUE,5,Good deeel,The phone was in new condition.,Apple iPhone 14,Blue,128GB
B0BN72MLT2,19/03/2024,TRUE,1,Not Verizon,I tried three different iPhones because the price is pretty good. None worked on Verizon because they were locked to a previous (unidentified) carrier. The third attempt was at a Verizon store and they verified it was locked. The phones all were in excellent condition they just wouldn't connect. Fortunately the return process was easy.,Apple iPhone 14,Blue,128GB
B0BN72MLT2,4/10/2023,TRUE,1,I was unable to use this phone because it was blacklisted by Verizon and I have asked to return it.,"I didn't like that I have to return the phone because it was just what I was looking for. And because it was faulty I ended up having to buy a new model, not refurbished, so that I had a phone that works with the provider. It also meant I had to spend more money in addition to the lenghthy time I spent at Verizon trying to solve the problem.",Apple iPhone 14,Blue,128GB
B0BN72MLT2,17/03/2024,TRUE,1,Can't activate Verizon eSIM on Verizon,Don't buy from this outfit unless you're prepa Red to waste hours with Verizon tech trying to make a phone that is not activatable under Verizon even when it is sold as a Verizon compatible phone.,Apple iPhone 14,Blue,128GB
B0BN72MLT2,26/12/2023,TRUE,1,phone locked by carrier,"I was given the phone as a Christmas gift by my husband. When I had trouble with the setup and took it to the verizon store, I was told this phone was locked by the seller and could not be used. The phone is beautiful.",Apple iPhone 14,Blue,128GB
B0BN72MLT2,4/1/2024,TRUE,1,Said Verizon phone = was not,"The phone arrived in 3 days as said, but when I tried to activate, I couldn't because it's locked. I have to contact my carrier but they're closed. I tried contacting seller and haven't heard back.Side note- apparently the newer iPhone doesn't take a SIM card",Apple iPhone 14,Blue,128GB
B0BN72MLT2,27/02/2024,TRUE,1,Locked phone. Waste of time and money.,Phone is locked and my provider cannot transfer my old number.,Apple iPhone 14,Blue,128GB
B0BN72MLT2,28/03/2024,TRUE,5,Amazing customer service,I bought the excellent condition phone in starlight when it was like $497. It came in pretty dirty around the camera and the buttons. The battery health was at 87%. Other than that there was not a single sign of damage on the phone. Camera works amazing as ever. When I contacted them about the dirtiness of the phone they were very understanding and actually refunded me $50. I would definitely buy from them again just because of their customer service.,Apple iPhone 14,Starlight,128GB
B0BN72MLT2,9/7/2024,TRUE,5,Looks good,Good quality,Apple iPhone 14,Starlight,128GB
B0BN72MLT2,6/10/2023,TRUE,4,First time ordering,The screen had a scuff on the top right but it’s hardly noticeable with the privacy screen protector over it I’m very happy and surprised with the quality or the phone I selected the “acceptable” condition option and the phone looks practically new very happy with my purchase definitely willing to purchase another device in the near future,Apple iPhone 14,Starlight,128GB
B0BN72MLT2,20/11/2023,TRUE,4,Nice IPhone,"Very nice IPhone, I would recommend seller however this particular model's screen size was smaller than I wanted and I returned it for that reason. Am looking for Pro or Plus that has larger screen size.",Apple iPhone 14,Starlight,128GB
B0BN72MLT2,22/04/2024,TRUE,5,Great quality with bonus screen protector,"The condition of this phone was advertised as excellent, and it really is like new. I orde Red a screen protector for it but realized it already has one! It works perfectly, so I’m very happy with the quality and especially the price. I’d buy a renewed product from this vendor again without hesitation.",Apple iPhone 14,Starlight,128GB
B0BN72MLT2,14/04/2024,TRUE,5,iPhone 14,"It came looking brand new with no scratches nor no dents. It came with a fully charged battery. It was also easy to set up but if you don’t have a eSIM with your carrier, you will have to go in and apply for one. Over all I’d recommend purchasing.",Apple iPhone 14,Starlight,128GB
B0BN72MLT2,6/4/2023,TRUE,4,Worth it,"This phone was worth the price. I orde Red a 128GB starlight 14 in excellent condition. It arrived on time. I noticed that it came with a matte screen protector. When I peeled it off I saw a scratch on the screen about 1.5 inches long. It wasn’t deep enough to return the phone but I felt like they were trying to hide it with the screen protector. For a refurbished “excellent” phone I would have expected them to replace the screen. Regardless, I am satisfied overall.",Apple iPhone 14,Starlight,128GB
B0BN72MLT2,19/04/2024,TRUE,5,Literally amazing,I love everything about this phone Came with 100% battery health no scratches what so ever I am definitely looking forward to future purchases from this seller. In love,Apple iPhone 14,Starlight,128GB
B0BN72MLT2,18/08/2023,TRUE,5,Doubting Thomas No More!,"Trepidation about ordering a ""renewed"" iPhone phone was totally alleviated! The phone arrived in pristine condition; it looks brand new! Once I began using it, I discove Red that the battery was 100%. Every function has worked flawlessly, and the phone charge lasts far longer than expected as well as recharging quickly.This is my first iPhone as i have been an Android user for years. My family has bugged me to convert to Apple, but I have resisted. Now that I have this phone it's obvious my concern was ill-founded.Therefore, trust the Amazon renewal process if my experience is a good reference! Highly recommend!!!",Apple iPhone 14,Starlight,128GB
B0BN72MLT2,4/6/2024,TRUE,5,Good value,Works well.,Apple iPhone 14,Starlight,128GB
B0BN72MLT2,26/04/2023,TRUE,5,Great company,Orde Red a phone and found out I couldn’t use it on my network. They responded quickly and told me what to do to get it sent back. Got my refund quickly. Highly recommended,Apple iPhone 14,Starlight,128GB
B0BN72MLT2,15/07/2023,TRUE,5,Came as pictu Red,"Came two days early, perfect condition, no complaints.Edit like 5 months later: it does end up yellowing but tbh most clear cases do that",Apple iPhone 14,Starlight,128GB
B0BN72MLT2,23/03/2024,TRUE,1,Scuffed up,"The screen has very distinct scratches and the camera lenses on the back are dirty.While I’m fully aware that this is a renewed device, I have not had this problem with refurbished devices before (including and iPhone 8, iPhone Xr, iPad gen 9). I’m not entirely sure what classifies each device as either Excellent, Good, or Acceptable, but this device was not excellent by any means. The condition was worse than other devices I’ve purchased in Good quality.",Apple iPhone 14,Starlight,128GB
B0BN72MLT2,15/03/2024,TRUE,1,BROKEN CAMERA LENS,"It was in perfect condition externally but when I opened the camera, i noticed the cracks it had even though i chose the EXCELLENT refurnished one. There are also tiny scratches but it’s not noticeable. I would’ve been okay with the scratches but the lens is absolutely horrible and cracked..",Apple iPhone 14,Starlight,128GB
B0BN72MLT2,27/04/2023,TRUE,5,Great buy,No issues. Easy esim setup and no scratches or defaults.,Apple iPhone 14,Starlight,128GB
B0BN72MLT2,3/8/2023,TRUE,5,No coment,No coment,Apple iPhone 14,Starlight,128GB
B0BN72MLT2,28/03/2023,TRUE,5,Great refurbished!,Great refurbished!Works like brand new,Apple iPhone 14,Starlight,128GB
B0BN72MLT2,15/05/2024,TRUE,1,Cracked corner,Frond down right corner of frame is cracked,Apple iPhone 14,Starlight,128GB
B0BN72MLT2,2/9/2023,TRUE,1,el contenido,#NAME?,Apple iPhone 14,Starlight,128GB
B0BN72MLT2,27/02/2024,TRUE,1,Scratched,"From all the corners, returning it",Apple iPhone 14,Starlight,128GB
B09G9D8KRQ,19/08/2024,TRUE,4,Stunning Design and a Beautiful Pink!,"I finally upgraded from my trusty iPhone 5s to the iPhone 13, and let me tell you, it feels like I’ve time-traveled from the past to the future! The pink color is absolutely gorgeous—it's the perfect blend of subtle and stylish, making the phone look sleek and modern. I’ve received so many compliments on it already.The design is everything you’d expect from Apple: premium, well-crafted, and just a pleasure to hold. Coming from a 5s, it’s almost like I was using a rotary phone before this. I half-expected Siri to say, “Welcome to the 21st century!”The display is bright and vibrant, the camera is a huge leap forward, and the overall performance is inc Redibly smooth. It’s crazy how much has changed—face ID feels like magic, and the battery life is a dream compa Red to my old 5s, which needed a charger practically glued to it.If you’re thinking about upgrading, especially if you’re coming from a much older model like I was, don’t hesitate. This iPhone 13 in pink is a stunner and well worth the leap!",Apple iPhone 13,Pink,128GB
B09G9D8KRQ,4/9/2024,TRUE,5,My favourite 🤩,"I really wanted to get an iPhone and it is my first iPhone but i loved it the sound quality is great and it charges fast, the phone is a bit heavy but it looks classy the display also works well and the camera is the best 🤍🤍",Apple iPhone 13,Pink,128GB
B09G9D8KRQ,22/06/2024,TRUE,5,Still one of best base flagships out there in 2024,"Things I liked:1. Solid Build Quality and very polished software (compa Red to Samsung's One UI)2. Camera:-Rear: Rear camera is pretty decent with good color accuracy in all lighting conditions. Videos are steady and smooth.3. Mic / Speakers: Mic is exceptionally well, isolates all background sounds in noisy situations. Speakers are crisp with good bass.4. Performance: This is where the phone shines, you can throw any app available on the App store and it will run it without breaking a sweat.5. Face Id works like charm, it's the best biometric phone lock out there undoubtedly.Things I wish were better:1. Battery life would have been better, I get up to 4.30 - 5 Hours SOT with mixed usage (high brightness, 1 hour calls, 2-3 hour social media, and 2 hour media playback/music)2. Charges Slow compa Red to my earlier Samsung. Takes almost 1.2 Hours from 20% to 80%3. Front camera is average, it fails to get correct skin tones and lighting. I keep it on default and still it produces over saturated photos.4. Dialer / phone app sucks. I am someone who makes up to 200 calls a day due to nature of my SCM work. Dialer on Samsung is far better. For unknown call you can add a note to the number in Samsung and it reflect when the person call you again, without having to save unnecessary contacts. Number pad does not detect contact unless complete number is typed.",Apple iPhone 13,Pink,128GB
B09G9D8KRQ,18/09/2024,TRUE,5,Awesome product,Each and every thingLove this Product,Apple iPhone 13,Pink,128GB
B09G9D8KRQ,17/08/2024,TRUE,5,It’s completely worth it product,I’m using it from almost 2 months there no issue I’m facing as such now …camera quality is great 👍 and best part is it’s Display gives you premium experience u can go for it,Apple iPhone 13,Pink,128GB
B09G9D8KRQ,6/4/2024,TRUE,4,So far so good,"Writing this review after using the phone for 5 months.Pros- camera clicks amazing pictures, video recording is the best I've seen in a phone so far compa Red to my previous phones. Stable videos with no shaking- battery life is good. Lasts an entire day with medium use. I don't game on the phone. Charging is as quick as it is with phones that use USB C.- display is soo good. So bright- built is solid, dropped phone a couple of times once with the cover and once without and not even a scratch.- listening to music and watching videos is a hot cos of how good the speakers r. Crystal clear with the right amount of bass and treble.Cons- phone is a tad heavy and using it for hrs on a stretch can result in pain in the wrist or fingersGot the phone in Diwali sale on discount so bang for buck if u ask me",Apple iPhone 13,Pink,128GB
B09G9D8KRQ,14/08/2024,TRUE,5,Best Phone,best phone,Apple iPhone 13,Pink,128GB
B09G9D8KRQ,21/08/2024,TRUE,5,Excellent,iPhone is best,Apple iPhone 13,Pink,128GB
B09G9D8KRQ,12/8/2024,TRUE,5,"Nice phone ,",Working good,Apple iPhone 13,Pink,128GB
B09G9D8KRQ,6/8/2024,TRUE,5,Nice,Nice,Apple iPhone 13,Pink,128GB
B09G9D8KRQ,16/10/2023,TRUE,3,I am not happy,I thought the mobile would turn out to be very big. It turned out to be small but the heart did not enjoy it.,Apple iPhone 13,Midnight,256GB
B09G9D8KRQ,2/2/2024,TRUE,2,Over-rated and not user friendly,"If you are an Android user, stick to the best available Android in your budget. This is an over-hyped device which performs poorly on hygiene parameters (for eg. there is no function to go back), has poor precision in touch, limited battery life which dies much before the day ends to name a few. Also, transferring data from Android is an issue.",Apple iPhone 13,Midnight,256GB
B09G9D8KRQ,14/02/2024,TRUE,1,Achha anubhav nahi raha,Colour same delivery nahi kiya aur speaker bhi kharab tha chal hi nahi raha tha,Apple iPhone 13,Midnight,256GB
B09G9D8KRQ,22/10/2023,TRUE,1,Discoloration around the camera lenses.,When I received the phone it felt like the brand new..But when I saw the round spot around the camera lense on 2nd day after delivery. I think that amazon fools customer.,Apple iPhone 13,Midnight,256GB
B09G9D8KRQ,26/10/2023,TRUE,1,Never buy anything during Sale,Received different specification & defective charging cable..,Apple iPhone 13,Midnight,256GB
B09G9D8KRQ,24/12/2022,TRUE,1,"Buying, return, service experience is worst","Don't buy expensive products with Amazon and especially Apple products. Once you buy it, it's left to the mercy of apple and Amazon. Neither of them care.",Apple iPhone 13,Midnight,256GB
B09G9D8KRQ,29/01/2023,TRUE,1,Worst camera . Do not buy it,I expected better camera quality at such price. but its bad. Selfie is blurry.,Apple iPhone 13,Midnight,256GB
B09G9D8KRQ,30/12/2021,TRUE,1,Front camera wasn’t working. Got a defective piece.,Front camera wasn’t working. Got a defective piece.,Apple iPhone 13,Midnight,256GB
B09G9D8KRQ,25/09/2021,FALSE,3,✋,Same as I phone 12 😑. Who so ever is reading this review I suggest go for I phone 12,Apple iPhone 13,Midnight,256GB
B09G9D8KRQ,19/01/2024,FALSE,1,Not Recommended,"You will be happy for a good deal but after like a year after the waranty gets over, soon you will get this green screen and not even apple will help you i repeat not even apple!",Apple iPhone 13,Midnight,256GB
B09G9D8KRQ,11/8/2024,TRUE,4,No charger,"Every thing is good about iPhones, there's nothing compa Red to it's speed and ios but i was disappointed because there's no charger for it even though Indian judiciary told them to provide , still they haven't made any progress regarding charger. Why should we spend 62k and more than that for iPhones because of it's brand and Acessories comfort size and Features right if that's not there what's point of buying an iPhone.Thank you🙏",Apple iPhone 13,Midnight,256GB
B09G9D8KRQ,16/08/2024,TRUE,5,iPhone 13 256GB,"It look so fabulous, I am android user switched to apple, performance wise iPhone is more better than android due to A15 Bionic chip. I feel pleasant while using iPhone in hand. I like it very much 😍❤️",Apple iPhone 13,Midnight,256GB
B09G9D8KRQ,14/05/2024,TRUE,4,Flip camera option nill,"I tried to flip camera while recording but no facility is added here. You have to pause first then you can flip from back to front or vice versa it means you can't continue it, very awkward position. Iphone software should be upgraded so that we can make it go. It's very essential for a content creator. I purchased gimbal dji om se but it could not provided that, it's very essential for a vlogger but I was fed up after finding the basic requirements wasn't built in these products !",Apple iPhone 13,Midnight,256GB
B09G9D8KRQ,24/06/2024,TRUE,5,Product,100% genuine,Apple iPhone 13,Midnight,256GB
B09G9D8KRQ,18/05/2024,TRUE,5,Good product,Happy to get the iPhone 13 in Amazon offer,Apple iPhone 13,Midnight,256GB
B09G9D8KRQ,14/05/2024,TRUE,5,Too smooth and effective battery life,5 star 👍,Apple iPhone 13,Midnight,256GB
B09G9D8KRQ,28/01/2024,TRUE,5,Apple 13 256GB,"Great Product... Nothing to say, as the Name APPLE is own identity of this product.. All is well, recommendation is 100% . Just grab this product else you missed something....",Apple iPhone 13,Midnight,256GB
B09G9D8KRQ,1/3/2024,TRUE,5,Good,Good product 😀💯,Apple iPhone 13,Midnight,256GB
B09G9D8KRQ,14/11/2023,TRUE,4,Good,Nice product,Apple iPhone 13,Midnight,256GB
B09G9D8KRQ,3/2/2024,TRUE,5,Excellent,Excellent product,Apple iPhone 13,Midnight,256GB
