productAsin,date,isVerified,ratingScore,reviewTitle,reviewDescription,model,Color,Storage,Sentiment,cleaned_reviews
B0BN72MLT2,19/03/2024,True,1,Not Verizon,I tried three different iPhones because the price is pretty good. None worked on Verizon because they were locked to a previous (unidentified) carrier. The third attempt was at a Verizon store and they verified it was locked. The phones all were in excellent condition they just wouldn't connect. Fortunately the return process was easy.,Apple iPhone 14,Blue,128GB,Positive,tried three different iphones price pretty good none worked verizon locked previous unidentified carrier third attempt verizon store verified locked phone excellent condition wouldnt connect fortunately return process easy
B0BN72MLT2,4/10/2023,True,1,I was unable to use this phone because it was blacklisted by Verizon and I have asked to return it.,"I didn't like that I have to return the phone because it was just what I was looking for. And because it was faulty I ended up having to buy a new model, not refurbished, so that I had a phone that works with the provider. It also meant I had to spend more money in addition to the lenghthy time I spent at Verizon trying to solve the problem.",Apple iPhone 14,Blue,128GB,Positive,didnt like return phone looking faulty ended buy new model refurbished phone work provider also meant spend money addition lenghthy time spent verizon trying solve problem
B0BN72MLT2,17/03/2024,True,1,Can't activate Verizon eSIM on Verizon,Don't buy from this outfit unless you're prepa Red to waste hours with Verizon tech trying to make a phone that is not activatable under Verizon even when it is sold as a Verizon compatible phone.,Apple iPhone 14,Blue,128GB,Negative,dont buy outfit unless youre prepa red waste hour verizon tech trying make phone activatable verizon even sold verizon compatible phone
B0BN72MLT2,26/12/2023,True,1,phone locked by carrier,"I was given the phone as a Christmas gift by my husband. When I had trouble with the setup and took it to the verizon store, I was told this phone was locked by the seller and could not be used. The phone is beautiful.",Apple iPhone 14,Blue,128GB,Positive,given phone christmas gift husband trouble setup took verizon store told phone locked seller could used phone beautiful
B0BN72MLT2,4/1/2024,True,1,Said Verizon phone = was not,"The phone arrived in 3 days as said, but when I tried to activate, I couldn't because it's locked. I have to contact my carrier but they're closed. I tried contacting seller and haven't heard back.Side note- apparently the newer iPhone doesn't take a SIM card",Apple iPhone 14,Blue,128GB,Negative,phone arrived day said tried activate couldnt locked contact carrier theyre closed tried contacting seller havent heard backside note apparently newer iphone doesnt take sim card
B0BN72MLT2,27/02/2024,True,1,Locked phone. Waste of time and money.,Phone is locked and my provider cannot transfer my old number.,Apple iPhone 14,Blue,128GB,Positive,phone locked provider cannot transfer old number
B0BN72MLT2,28/03/2024,True,5,Amazing customer service,I bought the excellent condition phone in starlight when it was like $497. It came in pretty dirty around the camera and the buttons. The battery health was at 87%. Other than that there was not a single sign of damage on the phone. Camera works amazing as ever. When I contacted them about the dirtiness of the phone they were very understanding and actually refunded me $50. I would definitely buy from them again just because of their customer service.,Apple iPhone 14,Starlight,128GB,Positive,bought excellent condition phone starlight like came pretty dirty around camera button battery health single sign damage phone camera work amazing ever contacted dirtiness phone understanding actually refunded would definitely buy customer service
B0BN72MLT2,9/7/2024,True,5,Looks good,Good quality,Apple iPhone 14,Starlight,128GB,Positive,good quality
B0BN72MLT2,6/10/2023,True,4,First time ordering,The screen had a scuff on the top right but it’s hardly noticeable with the privacy screen protector over it I’m very happy and surprised with the quality or the phone I selected the “acceptable” condition option and the phone looks practically new very happy with my purchase definitely willing to purchase another device in the near future,Apple iPhone 14,Starlight,128GB,Positive,screen scuff top right hardly noticeable privacy screen protector im happy surprised quality phone selected acceptable condition option phone look practically new happy purchase definitely willing purchase another device near future
B0BN72MLT2,20/11/2023,True,4,Nice IPhone,"Very nice IPhone, I would recommend seller however this particular model's screen size was smaller than I wanted and I returned it for that reason. Am looking for Pro or Plus that has larger screen size.",Apple iPhone 14,Starlight,128GB,Positive,nice iphone would recommend seller however particular model screen size smaller wanted returned reason looking pro plus larger screen size
B0BN72MLT2,22/04/2024,True,5,Great quality with bonus screen protector,"The condition of this phone was advertised as excellent, and it really is like new. I orde Red a screen protector for it but realized it already has one! It works perfectly, so I’m very happy with the quality and especially the price. I’d buy a renewed product from this vendor again without hesitation.",Apple iPhone 14,Starlight,128GB,Positive,condition phone advertised excellent really like new orde red screen protector realized already one work perfectly im happy quality especially price id buy renewed product vendor without hesitation
B0BN72MLT2,14/04/2024,True,5,iPhone 14,"It came looking brand new with no scratches nor no dents. It came with a fully charged battery. It was also easy to set up but if you don’t have a eSIM with your carrier, you will have to go in and apply for one. Over all I’d recommend purchasing.",Apple iPhone 14,Starlight,128GB,Positive,came looking brand new scratch dent came fully charged battery also easy set dont esim carrier go apply one id recommend purchasing
B0BN72MLT2,6/4/2023,True,4,Worth it,"This phone was worth the price. I orde Red a 128GB starlight 14 in excellent condition. It arrived on time. I noticed that it came with a matte screen protector. When I peeled it off I saw a scratch on the screen about 1.5 inches long. It wasn’t deep enough to return the phone but I felt like they were trying to hide it with the screen protector. For a refurbished “excellent” phone I would have expected them to replace the screen. Regardless, I am satisfied overall.",Apple iPhone 14,Starlight,128GB,Positive,phone worth price orde red gb starlight excellent condition arrived time noticed came matte screen protector peeled saw scratch screen inch long wasnt deep enough return phone felt like trying hide screen protector refurbished excellent phone would expected replace screen regardless satisfied overall
B0BN72MLT2,19/04/2024,True,5,Literally amazing,I love everything about this phone Came with 100% battery health no scratches what so ever I am definitely looking forward to future purchases from this seller. In love,Apple iPhone 14,Starlight,128GB,Positive,love everything phone came battery health scratch ever definitely looking forward future purchase seller love
B0BN72MLT2,18/08/2023,True,5,Doubting Thomas No More!,"Trepidation about ordering a ""renewed"" iPhone phone was totally alleviated! The phone arrived in pristine condition; it looks brand new! Once I began using it, I discove Red that the battery was 100%. Every function has worked flawlessly, and the phone charge lasts far longer than expected as well as recharging quickly.This is my first iPhone as i have been an Android user for years. My family has bugged me to convert to Apple, but I have resisted. Now that I have this phone it's obvious my concern was ill-founded.Therefore, trust the Amazon renewal process if my experience is a good reference! Highly recommend!!!",Apple iPhone 14,Starlight,128GB,Positive,trepidation ordering renewed iphone phone totally alleviated phone arrived pristine condition look brand new began using discove red battery every function worked flawlessly phone charge last far longer expected well recharging quicklythis first iphone android user year family bugged convert apple resisted phone obvious concern illfoundedtherefore trust amazon renewal process experience good reference highly recommend
B0BN72MLT2,4/6/2024,True,5,Good value,Works well.,Apple iPhone 14,Starlight,128GB,Neutral,work well
B0BN72MLT2,26/04/2023,True,5,Great company,Orde Red a phone and found out I couldn’t use it on my network. They responded quickly and told me what to do to get it sent back. Got my refund quickly. Highly recommended,Apple iPhone 14,Starlight,128GB,Positive,orde red phone found couldnt use network responded quickly told get sent back got refund quickly highly recommended
B0BN72MLT2,15/07/2023,True,5,Came as pictu Red,"Came two days early, perfect condition, no complaints.Edit like 5 months later: it does end up yellowing but tbh most clear cases do that",Apple iPhone 14,Starlight,128GB,Positive,came two day early perfect condition complaintsedit like month later end yellowing tbh clear case
B0BN72MLT2,23/03/2024,True,1,Scuffed up,"The screen has very distinct scratches and the camera lenses on the back are dirty.While I’m fully aware that this is a renewed device, I have not had this problem with refurbished devices before (including and iPhone 8, iPhone Xr, iPad gen 9). I’m not entirely sure what classifies each device as either Excellent, Good, or Acceptable, but this device was not excellent by any means. The condition was worse than other devices I’ve purchased in Good quality.",Apple iPhone 14,Starlight,128GB,Positive,screen distinct scratch camera lens back dirtywhile im fully aware renewed device problem refurbished device including iphone iphone xr ipad gen im entirely sure classifies device either excellent good acceptable device excellent mean condition worse device ive purchased good quality
B0BN72MLT2,15/03/2024,True,1,BROKEN CAMERA LENS,"It was in perfect condition externally but when I opened the camera, i noticed the cracks it had even though i chose the EXCELLENT refurnished one. There are also tiny scratches but it’s not noticeable. I would’ve been okay with the scratches but the lens is absolutely horrible and cracked..",Apple iPhone 14,Starlight,128GB,Positive,perfect condition externally opened camera noticed crack even though chose excellent refurnished one also tiny scratch noticeable wouldve okay scratch lens absolutely horrible cracked
B0BN72MLT2,27/04/2023,True,5,Great buy,No issues. Easy esim setup and no scratches or defaults.,Apple iPhone 14,Starlight,128GB,Positive,issue easy esim setup scratch default
B0BN72MLT2,3/8/2023,True,5,No coment,No coment,Apple iPhone 14,Starlight,128GB,Neutral,coment
B0BN72MLT2,28/03/2023,True,5,Great refurbished!,Great refurbished!Works like brand new,Apple iPhone 14,Starlight,128GB,Positive,great refurbishedworks like brand new
B0BN72MLT2,15/05/2024,True,1,Cracked corner,Frond down right corner of frame is cracked,Apple iPhone 14,Starlight,128GB,Positive,frond right corner frame cracked
B0BN72MLT2,2/9/2023,True,1,el contenido,#NAME?,Apple iPhone 14,Starlight,128GB,Neutral,name
B0BN72MLT2,27/02/2024,True,1,Scratched,"From all the corners, returning it",Apple iPhone 14,Starlight,128GB,Neutral,corner returning
B09G9D8KRQ,19/08/2024,True,4,Stunning Design and a Beautiful Pink!,"I finally upgraded from my trusty iPhone 5s to the iPhone 13, and let me tell you, it feels like I’ve time-traveled from the past to the future! The pink color is absolutely gorgeous—it's the perfect blend of subtle and stylish, making the phone look sleek and modern. I’ve received so many compliments on it already.The design is everything you’d expect from Apple: premium, well-crafted, and just a pleasure to hold. Coming from a 5s, it’s almost like I was using a rotary phone before this. I half-expected Siri to say, “Welcome to the 21st century!”The display is bright and vibrant, the camera is a huge leap forward, and the overall performance is inc Redibly smooth. It’s crazy how much has changed—face ID feels like magic, and the battery life is a dream compa Red to my old 5s, which needed a charger practically glued to it.If you’re thinking about upgrading, especially if you’re coming from a much older model like I was, don’t hesitate. This iPhone 13 in pink is a stunner and well worth the leap!",Apple iPhone 13,Pink,128GB,Positive,finally upgraded trusty iphone iphone let tell feel like ive timetraveled past future pink color absolutely gorgeousits perfect blend subtle stylish making phone look sleek modern ive received many compliment alreadythe design everything youd expect apple premium wellcrafted pleasure hold coming almost like using rotary phone halfexpected siri say welcome st centurythe display bright vibrant camera huge leap forward overall performance inc redibly smooth crazy much changedface id feel like magic battery life dream compa red old needed charger practically glued itif youre thinking upgrading especially youre coming much older model like dont hesitate iphone pink stunner well worth leap
B09G9D8KRQ,4/9/2024,True,5,My favourite 🤩,"I really wanted to get an iPhone and it is my first iPhone but i loved it the sound quality is great and it charges fast, the phone is a bit heavy but it looks classy the display also works well and the camera is the best 🤍🤍",Apple iPhone 13,Pink,128GB,Positive,really wanted get iphone first iphone loved sound quality great charge fast phone bit heavy look classy display also work well camera best
B09G9D8KRQ,22/06/2024,True,5,Still one of best base flagships out there in 2024,"Things I liked:1. Solid Build Quality and very polished software (compa Red to Samsung's One UI)2. Camera:-Rear: Rear camera is pretty decent with good color accuracy in all lighting conditions. Videos are steady and smooth.3. Mic / Speakers: Mic is exceptionally well, isolates all background sounds in noisy situations. Speakers are crisp with good bass.4. Performance: This is where the phone shines, you can throw any app available on the App store and it will run it without breaking a sweat.5. Face Id works like charm, it's the best biometric phone lock out there undoubtedly.Things I wish were better:1. Battery life would have been better, I get up to 4.30 - 5 Hours SOT with mixed usage (high brightness, 1 hour calls, 2-3 hour social media, and 2 hour media playback/music)2. Charges Slow compa Red to my earlier Samsung. Takes almost 1.2 Hours from 20% to 80%3. Front camera is average, it fails to get correct skin tones and lighting. I keep it on default and still it produces over saturated photos.4. Dialer / phone app sucks. I am someone who makes up to 200 calls a day due to nature of my SCM work. Dialer on Samsung is far better. For unknown call you can add a note to the number in Samsung and it reflect when the person call you again, without having to save unnecessary contacts. Number pad does not detect contact unless complete number is typed.",Apple iPhone 13,Pink,128GB,Positive,thing liked solid build quality polished software compa red samsungs one ui camerarear rear camera pretty decent good color accuracy lighting condition video steady smooth mic speaker mic exceptionally well isolates background sound noisy situation speaker crisp good bass performance phone shine throw app available app store run without breaking sweat face id work like charm best biometric phone lock undoubtedlythings wish better battery life would better get hour sot mixed usage high brightness hour call hour social medium hour medium playbackmusic charge slow compa red earlier samsung take almost hour front camera average fails get correct skin tone lighting keep default still produce saturated photo dialer phone app suck someone make call day due nature scm work dialer samsung far better unknown call add note number samsung reflect person call without save unnecessary contact number pad detect contact unless complete number typed
B09G9D8KRQ,18/09/2024,True,5,Awesome product,Each and every thingLove this Product,Apple iPhone 13,Pink,128GB,Neutral,every thinglove product
B09G9D8KRQ,17/08/2024,True,5,It’s completely worth it product,I’m using it from almost 2 months there no issue I’m facing as such now …camera quality is great 👍 and best part is it’s Display gives you premium experience u can go for it,Apple iPhone 13,Pink,128GB,Positive,im using almost month issue im facing camera quality great best part display give premium experience u go
B09G9D8KRQ,6/4/2024,True,4,So far so good,"Writing this review after using the phone for 5 months.Pros- camera clicks amazing pictures, video recording is the best I've seen in a phone so far compa Red to my previous phones. Stable videos with no shaking- battery life is good. Lasts an entire day with medium use. I don't game on the phone. Charging is as quick as it is with phones that use USB C.- display is soo good. So bright- built is solid, dropped phone a couple of times once with the cover and once without and not even a scratch.- listening to music and watching videos is a hot cos of how good the speakers r. Crystal clear with the right amount of bass and treble.Cons- phone is a tad heavy and using it for hrs on a stretch can result in pain in the wrist or fingersGot the phone in Diwali sale on discount so bang for buck if u ask me",Apple iPhone 13,Pink,128GB,Positive,writing review using phone monthspros camera click amazing picture video recording best ive seen phone far compa red previous phone stable video shaking battery life good last entire day medium use dont game phone charging quick phone use usb c display soo good bright built solid dropped phone couple time cover without even scratch listening music watching video hot co good speaker r crystal clear right amount bass treblecons phone tad heavy using hr stretch result pain wrist fingersgot phone diwali sale discount bang buck u ask
B09G9D8KRQ,14/08/2024,True,5,Best Phone,best phone,Apple iPhone 13,Pink,128GB,Positive,best phone
B09G9D8KRQ,21/08/2024,True,5,Excellent,iPhone is best,Apple iPhone 13,Pink,128GB,Positive,iphone best
B09G9D8KRQ,12/8/2024,True,5,"Nice phone ,",Working good,Apple iPhone 13,Pink,128GB,Positive,working good
B09G9D8KRQ,6/8/2024,True,5,Nice,Nice,Apple iPhone 13,Pink,128GB,Positive,nice
B09G9D8KRQ,16/10/2023,True,3,I am not happy,I thought the mobile would turn out to be very big. It turned out to be small but the heart did not enjoy it.,Apple iPhone 13,Midnight,256GB,Negative,thought mobile would turn big turned small heart enjoy
B09G9D8KRQ,2/2/2024,True,2,Over-rated and not user friendly,"If you are an Android user, stick to the best available Android in your budget. This is an over-hyped device which performs poorly on hygiene parameters (for eg. there is no function to go back), has poor precision in touch, limited battery life which dies much before the day ends to name a few. Also, transferring data from Android is an issue.",Apple iPhone 13,Midnight,256GB,Positive,android user stick best available android budget overhyped device performs poorly hygiene parameter eg function go back poor precision touch limited battery life dy much day end name also transferring data android issue
B09G9D8KRQ,14/02/2024,True,1,Achha anubhav nahi raha,Colour same delivery nahi kiya aur speaker bhi kharab tha chal hi nahi raha tha,Apple iPhone 13,Midnight,256GB,Neutral,colour delivery nahi kiya aur speaker bhi kharab tha chal hi nahi raha tha
B09G9D8KRQ,22/10/2023,True,1,Discoloration around the camera lenses.,When I received the phone it felt like the brand new..But when I saw the round spot around the camera lense on 2nd day after delivery. I think that amazon fools customer.,Apple iPhone 13,Midnight,256GB,Negative,received phone felt like brand newbut saw round spot around camera lense nd day delivery think amazon fool customer
B09G9D8KRQ,26/10/2023,True,1,Never buy anything during Sale,Received different specification & defective charging cable..,Apple iPhone 13,Midnight,256GB,Neutral,received different specification defective charging cable
B09G9D8KRQ,24/12/2022,True,1,"Buying, return, service experience is worst","Don't buy expensive products with Amazon and especially Apple products. Once you buy it, it's left to the mercy of apple and Amazon. Neither of them care.",Apple iPhone 13,Midnight,256GB,Negative,dont buy expensive product amazon especially apple product buy left mercy apple amazon neither care
B09G9D8KRQ,29/01/2023,True,1,Worst camera . Do not buy it,I expected better camera quality at such price. but its bad. Selfie is blurry.,Apple iPhone 13,Midnight,256GB,Negative,expected better camera quality price bad selfie blurry
B09G9D8KRQ,30/12/2021,True,1,Front camera wasn’t working. Got a defective piece.,Front camera wasn’t working. Got a defective piece.,Apple iPhone 13,Midnight,256GB,Neutral,front camera wasnt working got defective piece
B09G9D8KRQ,25/09/2021,False,3,✋,Same as I phone 12 😑. Who so ever is reading this review I suggest go for I phone 12,Apple iPhone 13,Midnight,256GB,Neutral,phone ever reading review suggest go phone
B09G9D8KRQ,19/01/2024,False,1,Not Recommended,"You will be happy for a good deal but after like a year after the waranty gets over, soon you will get this green screen and not even apple will help you i repeat not even apple!",Apple iPhone 13,Midnight,256GB,Positive,happy good deal like year waranty get soon get green screen even apple help repeat even apple
B09G9D8KRQ,11/8/2024,True,4,No charger,"Every thing is good about iPhones, there's nothing compa Red to it's speed and ios but i was disappointed because there's no charger for it even though Indian judiciary told them to provide , still they haven't made any progress regarding charger. Why should we spend 62k and more than that for iPhones because of it's brand and Acessories comfort size and Features right if that's not there what's point of buying an iPhone.Thank you🙏",Apple iPhone 13,Midnight,256GB,Positive,every thing good iphones there nothing compa red speed io disappointed there charger even though indian judiciary told provide still havent made progress regarding charger spend k iphones brand acessories comfort size feature right thats whats point buying iphonethank
B09G9D8KRQ,16/08/2024,True,5,iPhone 13 256GB,"It look so fabulous, I am android user switched to apple, performance wise iPhone is more better than android due to A15 Bionic chip. I feel pleasant while using iPhone in hand. I like it very much 😍❤️",Apple iPhone 13,Midnight,256GB,Positive,look fabulous android user switched apple performance wise iphone better android due bionic chip feel pleasant using iphone hand like much
B09G9D8KRQ,14/05/2024,True,4,Flip camera option nill,"I tried to flip camera while recording but no facility is added here. You have to pause first then you can flip from back to front or vice versa it means you can't continue it, very awkward position. Iphone software should be upgraded so that we can make it go. It's very essential for a content creator. I purchased gimbal dji om se but it could not provided that, it's very essential for a vlogger but I was fed up after finding the basic requirements wasn't built in these products !",Apple iPhone 13,Midnight,256GB,Negative,tried flip camera recording facility added pause first flip back front vice versa mean cant continue awkward position iphone software upgraded make go essential content creator purchased gimbal dji om se could provided essential vlogger fed finding basic requirement wasnt built product
B09G9D8KRQ,24/06/2024,True,5,Product,100% genuine,Apple iPhone 13,Midnight,256GB,Positive,genuine
B09G9D8KRQ,18/05/2024,True,5,Good product,Happy to get the iPhone 13 in Amazon offer,Apple iPhone 13,Midnight,256GB,Positive,happy get iphone amazon offer
B09G9D8KRQ,14/05/2024,True,5,Too smooth and effective battery life,5 star 👍,Apple iPhone 13,Midnight,256GB,Neutral,star
B09G9D8KRQ,28/01/2024,True,5,Apple 13 256GB,"Great Product... Nothing to say, as the Name APPLE is own identity of this product.. All is well, recommendation is 100% . Just grab this product else you missed something....",Apple iPhone 13,Midnight,256GB,Positive,great product nothing say name apple identity product well recommendation grab product else missed something
B09G9D8KRQ,1/3/2024,True,5,Good,Good product 😀💯,Apple iPhone 13,Midnight,256GB,Positive,good product
B09G9D8KRQ,14/11/2023,True,4,Good,Nice product,Apple iPhone 13,Midnight,256GB,Positive,nice product
B09G9D8KRQ,3/2/2024,True,5,Excellent,Excellent product,Apple iPhone 13,Midnight,256GB,Positive,excellent product
B09G9D8KRQ,20/10/2023,True,3,feel good yet(6 month),"IOS 17.5 (current version updated from 16.6)Thw worst thing as a ios user for me that the fear of update , i hea Red some updates get display issues battery drain issues , god sake i doesn't had any issues from ios updates , but till i care- device was great, super handy for me, little feeling of weight .Display - The 60Hz refresh rate didn't felt badly form me cause i am used such kind of device before. - The brightness Range is so comfortable. - The 2160p60 HDR videos in youtube give blissful experianceBattery And charging - The charging time:- i took 1Hour to charge from 20% to 91% using apple 20w original adapter and cable without any interruption(no electricity break or disconnection ,calls etc) - Battery backup - I am mostly maintain battery in btw 20% <-> 80% so i think this may get one day backup for me ,Average 5h screen on timeThe one day backup is just a advertisemnt advertisement label usaully we use, actually a day like events,party,outing we use -camera ,editing app, social media app more than usual use , that day i didn't get a satisfied backup . - Little temperature warming while charging , no heating issue- battery health after 6 month 98%-battery cycle count 194 after 6 monthPerfomance - Good perfomance for video editing ,photography , social media . (I am not a gamer ) Camera- Even though i felt some lag or stuck screens in some third party applications - The cinematic Mode is mind Blowing . i missed 13 pro or higher varients for zooming in this mode . - Actually i really miss pro variant for the tele lens and camera features while i using this . Cost is wall for me. - The photos are nice and feature like exposure adjust and filter was good and quality photos . And the 5x zoomed photos is not good for me.it  Reduced the pixel quality .- The video and optical image stabilisation was mind blowing . i mostly explore on videos . it was soo good , no words other than that.AND THE BIGGEST FEAR FOR ME NOW IS IOS UPDATEi turned off the auto update at first place .i hea Red about DISPLAY ISSUES,HEATING ISSUES and BUGS in the ios updates for 13 and 14 series.So for expencive and established brand like apple does not fair . This is the only -ve i have to say as a reminder .Also i hea Red without ios update display issues are happened . Buy the way it is a hardware issue one of the display provider company's batch may show the issues . but we customers cannot identify which company provides the hardaware.I will attach my battery analytics data screnshot photo here so you can better understand how the battery is good The ordering experience in the greate indian sale was worst . I planned to buy this for 45999/- in oct7 greate indian sale offer but i got canceled then i bought for 48999 that was disppointed .As a whole i didn't recommend base models ,i felt i must have buy pro variant but for person who need ios in affordable price i recommend 13 is better than 14",Apple iPhone 13,Pink,128GB,Positive,io current version updated thw worst thing io user fear update hea red update get display issue battery drain issue god sake doesnt issue io update till care device great super handy little feeling weight display hz refresh rate didnt felt badly form cause used kind device brightness range comfortable p hdr video youtube give blissful experiancebattery charging charging time took hour charge using apple w original adapter cable without interruptionno electricity break disconnection call etc battery backup mostly maintain battery btw think may get one day backup average h screen timethe one day backup advertisemnt advertisement label usaully use actually day like eventspartyouting use camera editing app social medium app usual use day didnt get satisfied backup little temperature warming charging heating issue battery health month battery cycle count monthperfomance good perfomance video editing photography social medium gamer camera even though felt lag stuck screen third party application cinematic mode mind blowing missed pro higher varients zooming mode actually really miss pro variant tele lens camera feature using cost wall photo nice feature like exposure adjust filter good quality photo x zoomed photo good meit reduced pixel quality video optical image stabilisation mind blowing mostly explore video soo good word thatand biggest fear io updatei turned auto update first place hea red display issuesheating issue bug io update seriesso expencive established brand like apple fair say reminder also hea red without io update display issue happened buy way hardware issue one display provider company batch may show issue customer cannot identify company provides hardawarei attach battery analytics data screnshot photo better understand battery good ordering experience greate indian sale worst planned buy oct greate indian sale offer got canceled bought disppointed whole didnt recommend base model felt must buy pro variant person need io affordable price recommend better
B09G9D8KRQ,11/9/2024,True,3,Phone seems hanging within 6months of use,Picture quality is fine but hanging issue,Apple iPhone 13,Pink,128GB,Positive,picture quality fine hanging issue
B09G9D8KRQ,29/07/2024,True,2,Amazon mobile exchange is worst,First of all they will deliver the mobilelateThey will then show the mobile exchange app the mobile is nt proper even when it's working fine.And have to pay remaining amount.They have sold the mobile..,Apple iPhone 13,Pink,128GB,Positive,first deliver mobilelatethey show mobile exchange app mobile nt proper even working fineand pay remaining amountthey sold mobile
B09G9D8KRQ,24/10/2023,True,3,Feels bad if you have switched from Android,"Those who have been using Android phones may find iOS very limited in features. For example, you will have to pay for the premium plan of Truecaller if you want to monitor real-time calls for spam/block.The dialer app on iOS is a mess. It's tedious to find and locate a contact from within the dialer app.Using Gmail, Google Photos and other Google ecosystem apps that they have been using over years flawlessly is also no so smooth and flawless.Using iOS has come to me as a shocking experience of using my phone with excessive restrictions of the OS.Even the apps on Android OS are more flawless and smooth than on iOS.Last but not the least, if you're using Windows on your PC/laptop, an Android phone compliments more than what an Apple phone does. To this, you can see how seriously Microsoft is developing apps for Android.So, it was a productivity loss to switch from Android to iOS if you're a Windows user.",Apple iPhone 13,Pink,128GB,Positive,using android phone may find io limited feature example pay premium plan truecaller want monitor realtime call spamblockthe dialer app io mess tedious find locate contact within dialer appusing gmail google photo google ecosystem apps using year flawlessly also smooth flawlessusing io come shocking experience using phone excessive restriction oseven apps android o flawless smooth ioslast least youre using window pclaptop android phone compliment apple phone see seriously microsoft developing apps androidso productivity loss switch android io youre window user
B09G9D8KRQ,7/10/2023,True,1,It is a total waste of money!,"Things to remember before you buy an Iphone -1) It is good only untill its warranty is there, for extended warranty, it is 10k approx for one year.2) Under warranty also, it's resell value is only 25k in Apple store, so this itself explains that the mobile is over-priced, and that's why resell value under warranty is 25k which is it's actual value.3) Once the warranty expires - Apple will keep on bringing in updated versions and the updated versions will mall function in a 1 year old Iphone as well. Problems include - Green screen, network issues, etc.4) Many people Iphones underwent Green Screen after the latest update and as their Iphone was not under warranty had to spend 400$ or 11k to 15k depending upon their model for screen repair or change. Meaning Apple company will release update, because of which the Iphone will malfunction and people have to spend money inorder to repair it.5) Iphone - covers, tampe Red glass are all very expensive and are of third class quality and design. Even after spending 1500 to 2000 INR for an Iphone cover, it will last only for 6-8 months. After that, either it will become dull, dirty or look ugly or pale. An android cover of 250 Rs also functions the same way.6) Apps - That is a total scam everyone knows that. You have to pay for many apps and many apps are still unavailable in App StoreMoral of the story -You can buy an expensive Iphone and use it comfortable for a year or maximum 2. So, if you are ready to spend so much money just for a year, it is the best mobile. For long run, this is just a scam that it will last for a long run.Joke of the year - You will be prompted with features that Iphone and Macbook's only have! - The only issue is, comman man never uses those features! So, people inorder to prove that this is a very unique feature, unnecessarily use it, show it and claim that it could be done only because they have an Iphone. Kudos to them for doing something alien!",Apple iPhone 13,Pink,128GB,Positive,thing remember buy iphone good untill warranty extended warranty k approx one year warranty also resell value k apple store explains mobile overpriced thats resell value warranty k actual value warranty expires apple keep bringing updated version updated version mall function year old iphone well problem include green screen network issue etc many people iphones underwent green screen latest update iphone warranty spend k k depending upon model screen repair change meaning apple company release update iphone malfunction people spend money inorder repair iphone cover tampe red glass expensive third class quality design even spending inr iphone cover last month either become dull dirty look ugly pale android cover r also function way apps total scam everyone know pay many apps many apps still unavailable app storemoral story buy expensive iphone use comfortable year maximum ready spend much money year best mobile long run scam last long runjoke year prompted feature iphone macbooks issue comman man never us feature people inorder prove unique feature unnecessarily use show claim could done iphone kudos something alien
B09G9D8KRQ,21/07/2024,True,2,Good,It was excellent,Apple iPhone 13,Pink,128GB,Positive,excellent
B09G9D8KRQ,26/06/2023,True,3,iPhone bought is draining out fully with in 4 hours of fullcharging,"Dear Sir, The iPhone's battery is totally draining within 4 hours of the full recharge. I am sending your emails(cs-reply@amazon.in) from 21st of June and no reply or action is there except some automated messages saying, "" we have received your email and a customer service associate will be in touch within the next 6 hours"". But till date no one contacted us and we are not able to use this iPhone. Please look into the matter and make the arrangements to replace the iPhone at the earliest. Please help us to give your customer care center in Bangalore, so that we can take the phone to them, show the problem and get the replacement.",Apple iPhone 13,Pink,128GB,Positive,dear sir iphones battery totally draining within hour full recharge sending emailscsreplyamazonin st june reply action except automated message saying received email customer service associate touch within next hour till date one contacted u able use iphone please look matter make arrangement replace iphone earliest please help u give customer care center bangalore take phone show problem get replacement
B09G9D8KRQ,2/6/2022,True,3,"Not worth 64K, iPhone is such a hype.","After using for almost a month, I don’t feel that this iPhone is worth 64K.EY me brief my review.Pros:Excellent battery life.Nice sound.Nice Back Camera.Video streams smoothly.Cons:1. Doesn’t take good selfies. Literally bad at taking selfies makes you look more ugly.2. Touch is ok ok not as per apple standards but it’s soft.3. Literally hard to transfer data from android to iPhone.4. iCloud storage is only 3GB after that you need to pay for upgrade, better go for 128GB variant.5. No jack for headphones it is only compatible with Bluetooth headphones, another drawback which I was not aware before buying.6. Most of you would be aware that it doesn’t comes with a charger and you have to buy separately.7. If your hands are wet this phone won’t work. I don’t know if it’s really ip68 waterproof kinda stuff because earlier I had Samsung galaxy S8 and it used to work in water and with wet hands also.Overall, it is highly overpriced as per the features. I haven’t tried it for gaming yet so can’t say anything about it. I would not recommend anyone to buy iPhone due to overpriced if u have extra money to waste then go for it.",Apple iPhone 13,Pink,128GB,Positive,using almost month dont feel iphone worth key brief reviewprosexcellent battery lifenice soundnice back cameravideo stream smoothlycons doesnt take good selfies literally bad taking selfies make look ugly touch ok ok per apple standard soft literally hard transfer data android iphone icloud storage gb need pay upgrade better go gb variant jack headphone compatible bluetooth headphone another drawback aware buying would aware doesnt come charger buy separately hand wet phone wont work dont know really ip waterproof kinda stuff earlier samsung galaxy used work water wet hand alsooverall highly overpriced per feature havent tried gaming yet cant say anything would recommend anyone buy iphone due overpriced u extra money waste go
